[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 53120.3488372093, 0.075, 12.3333333333333, 381.027777777778, 2.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 48131.0526315789, 0.0555555555555556, 21.0, 1.75, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 53810.9302325581, 0.075, 21.5, 35.5, 2.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 43741.2156862745, 0.02, 37.0, 12.4444444444444, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 56517.1333333333, 0.153846153846154, 18.0, 1.29411764705882, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 40817.1363636364, 0.0476190476190476, 23.0, 1.63636363636364, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 48946.0454545455, 0.0731707317073171, 44.0, 17.3953488372093, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 46789.75, 0.0285714285714286, 34.0, 2.72727272727273, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 57646.3, 0.0256410256410256, 17.0, 349.060606060606, 2.0, 8.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 47451.35, 0.0526315789473684, 18.0, 2.17647058823529, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 35278.7283950617, 0.0253164556962025, 28.0, 49.0363636363636, 2.0, 2.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 47715.3409090909, 0.0232558139534884, 42.0, 3.21951219512195, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 44732.75, 0.0526315789473684, 7.5, 112.857142857143, 2.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 46063.9090909091, 0.0645161290322581, 12.3333333333333, 76.6944444444444, 3.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 55405.08, 0.0416666666666667, 15.0, 19.3448275862069, 2.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 34261.4285714286, 0.0769230769230769, 37.0, 2.11111111111111, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 46680.0517241379, 0.0357142857142857, 19.5, 16.8684210526316, 2.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 43623.4444444444, 0.0285714285714286, 35.0, 5.20588235294118, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 56435.2765957447, 0.0444444444444444, 7.0, 270.80487804878, 5.0, 2.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 37747.9545454545, 0.0232558139534884, 25.0, 47.4081632653061, 2.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 45132.3333333333, 0.024390243902439, 34.0, 14.5151515151515, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 49512.1428571429, 0.0208333333333333, 19.5, 38.8684210526316, 2.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 55742.1153846154, 0.04, 16.0, 65.9032258064516, 2.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 51944.1, 0.0344827586206897, 25.0, 4.95833333333333, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 43021.7, 0.0526315789473684, 14.0, 2.15384615384615, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 41000.8684210526, 0.0555555555555556, 33.0, 3.6875, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 48793.25, 0.0526315789473684, 18.0, 7.76470588235294, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 49680.9565217391, 0.0222222222222222, 28.0, 11.2962962962963, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 47938.8888888889, 0.0588235294117647, 22.0, 2.14285714285714, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 36747.7213114754, 0.0166666666666667, 27.0, 26.3018867924528, 2.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 39157.6470588235, 0.0303030303030303, 38.0, 2.81081081081081, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 48812.2105263158, 0.0555555555555556, 24.0, 1.60869565217391, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 53644.2857142857, 0.037037037037037, 9.33333333333333, 153.851851851852, 3.0, 2.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 48858.6666666667, 0.125, 23.0, 17.0454545454545, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 41077.8333333333, 0.0434782608695652, 24.0, 2.0, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 42186.5333333333, 0.0344827586206897, 14.0, 48.5555555555556, 2.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 46872.125, 0.142857142857143, 8.0, 4.42857142857143, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 56642.6956521739, 0.0952380952380952, 19.0, 2.72222222222222, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 52448.6428571429, 0.0769230769230769, 11.0, 2.7, 1.0, 0.0] 0 
[0.0, 0.0, 6.0, 2.0, 0.0, 0.0, 0.0, 0.0, 47565.75, 0.0666666666666667, 17.0, 1.5625, 2.0, 5.0] 0 
